vet_name,rating,num_rating,sign_in_time,aquatic,bird,cattle,exotic,pet,reptile,is_new,weighted_score,score,newcomer_status,specialties
vet_72a943876b53462c8f5a805e1aa9a77f,4.1,197.0,2024-05-09 07:00:23.348,1,1,0,1,1,1,0,0.7964949748743717,-0.24173692,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_817c4cea3f1947de921cd290e2a57148,2.1,67.0,2024-05-21 07:17:35.168,1,0,1,1,1,1,0,0.28116834170854277,-0.2866588,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_44508831853f4b5d8d47cc949044293f,4.2,120.99999999999999,2024-05-28 10:14:54.487,0,1,0,1,1,0,0,0.7808040201005026,-0.28714707,EXISTING,"bird, exotic, pet"
vet_f759ad5e06e54ad394cb3b2c29f05014,3.1,135.0,2024-05-13 01:54:01.149,1,1,1,1,1,1,0,0.5403391959798995,-0.29837754,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_7f99f6ca0dde45a1b3d1e7690c94dd86,2.8,32.0,2024-06-08 08:22:03.590,1,1,1,1,1,1,0,0.4210804020100502,-0.2993541,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_c9768c7c65574efead7ef9d60733c854,3.0,102.0,2024-06-09 12:17:13.701,1,1,1,1,1,1,0,0.5012562814070352,-0.3022838,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_59281fc35a774bad994e71d2d7ed4347,3.3,197.0,2024-05-02 08:47:14.566,1,1,1,1,1,1,0,0.6164949748743718,-0.32083848,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_9d43086c56b5467d9a233e250af9cbf2,4.7,119.0,2024-05-29 12:25:18.460,1,1,1,1,1,0,0,0.8922989949748744,-0.32181504,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_f0b20c141af84c118f5faf444b717187,3.2,168.0,2024-06-08 10:54:25.103,1,1,1,1,1,1,0,0.5794221105527639,-0.33451036,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_ffaa9a0e35c647798b706bc846ec32bb,1.7,103.0,2024-05-31 01:21:40.510,0,1,0,0,1,0,0,0.20925879396984925,-0.35990098,EXISTING,"bird, pet"
vet_4270a3fb197c4d9c84f4da8764c1039c,2.0,57.99999999999999,2024-06-08 04:31:00.427,1,0,1,1,1,1,0,0.2541457286432161,-0.36380723,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_e4e649e24f4845578dc196995f5c65b5,2.7,18.0,2024-05-21 15:01:01.507,1,1,1,1,1,1,0,0.39154522613065335,-0.3647838,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_578db42fa52e4d4a92746bbf009e69aa,3.4,1.0,2024-05-16 23:31:55.329,1,1,0,1,1,1,0,0.5405025125628141,-0.36576036,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_131dbdf6008849feb68848887e354b9b,1.0,2.0,2024-05-28 22:19:54.578,1,1,0,0,1,1,0,0.0010050251256281408,-0.3774791,EXISTING,"aquatic, bird, pet, reptile"
vet_54454194abf048518b62971dd3aa28a7,2.9,92.0,2024-05-30 16:32:44.304,1,1,1,1,1,1,0,0.47373115577889446,-0.39212754,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_c251a6a56e584e3d9096f99a48787ca1,2.6,2.0,2024-06-10 06:08:23.105,1,1,1,1,1,1,0,0.3610050251256282,-0.41849473,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_f27c5047cd40404bbe6b7d3cd3352e9f,2.7,47.0,2024-05-23 22:38:53.220,1,1,1,1,1,1,0,0.4061180904522614,-0.44974473,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_ff15f61afff34e87ae0987d17af8a994,2.6,17.0,2024-05-19 16:24:06.857,1,1,1,1,1,1,0,0.36854271356783924,-0.46146348,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_ce5d03e1476e4c0eab3172fc4b319030,2.6,18.0,2024-05-05 22:14:56.302,1,1,1,1,1,1,0,0.3690452261306533,-0.47806504,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_29c239bbdf464be2be078eb841131fe8,2.9,4.0,2024-05-31 00:37:38.349,0,1,1,1,1,0,0,0.42951005025125627,-0.48783067,EXISTING,"bird, cattle, exotic, pet"
vet_7297f268795c44cabd3922fc7dc2944f,2.2,147.0,2024-05-30 23:25:29.532,1,0,0,0,1,0,0,0.3438693467336684,-0.5015025,EXISTING,"aquatic, pet"
vet_28628d50b55f4fdf9157aec4757a8053,1.4,140.0,2024-06-05 11:22:47.455,1,0,1,0,1,0,0,0.16035175879396985,-0.53226423,EXISTING,"aquatic, cattle, pet"
vet_ed086700d0b74568ac043ad59dd5146f,4.6,143.0,2024-06-02 13:47:41.687,1,1,1,1,1,0,0,0.881859296482412,-0.5454478,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_b0ed89e5ff3a43b582b9907cc66080a3,2.6,51.0,2024-05-26 08:57:00.696,1,1,1,1,1,1,0,0.38562814070351764,-0.5669322,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_941b8d92396b486f9507adee0a358f14,2.8,115.99999999999999,2024-06-01 07:10:30.400,1,1,1,1,1,1,0,0.4632914572864321,-0.5806041,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_e7248a881c23408b98970fe9ff5e3a7d,2.8,114.0,2024-06-03 21:09:19.501,1,1,1,1,1,1,0,0.462286432160804,-0.5825572,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_14a628e200c8434da22a0da5225c6cdf,3.9,198.0,2024-05-29 11:14:39.186,1,0,1,1,1,0,0,0.7519974874371859,-0.5923228,EXISTING,"aquatic, cattle, exotic, pet"
vet_0c2e2069c81c406a8fe26d8265eb354b,2.6,53.0,2024-05-12 03:39:12.817,1,1,1,1,1,1,0,0.38663316582914575,-0.5952525,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_43aa3e6c322841da8f6d8210d731ae71,1.5,155.0,2024-06-02 10:04:44.873,0,0,0,1,1,1,0,0.1903894472361809,-0.63626814,EXISTING,"exotic, pet, reptile"
vet_538c0815369b40658beb7737fad35da6,1.9,18.0,2024-05-29 06:51:19.999,0,1,0,1,1,1,0,0.21154522613065324,-0.64408064,EXISTING,"bird, exotic, pet, reptile"
vet_b686ff3cbdf0442b886a874ca746389d,2.3,158.0,2024-05-06 06:13:25.759,0,1,0,1,1,1,0,0.3718969849246231,-0.6665416,EXISTING,"bird, exotic, pet, reptile"
vet_0e9a6ad11ba241fb868e5599dec37a79,2.8,142.0,2024-05-13 22:00:53.189,1,1,1,1,1,1,0,0.47635678391959796,-0.68314314,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_74069187ebce487d8db56479ccb8b688,3.3,38.0,2024-05-23 14:38:43.286,1,0,1,1,1,0,0,0.5365954773869346,-0.71244,EXISTING,"aquatic, cattle, exotic, pet"
vet_3d946817d9c24ebdaf64a882383b591f,2.5,61.0,2024-05-09 14:28:12.565,1,1,1,1,1,1,0,0.3681532663316583,-0.71927595,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_7b0413fab278426a87a3304cc177e7f6,2.3,1.0,2024-06-08 20:22:08.700,1,1,1,1,1,1,0,0.29300251256281407,-0.7407603,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_63e45cb62d3347428bd57b086d0baf28,2.4,48.0,2024-05-29 18:13:54.939,1,1,1,1,1,1,0,0.3391206030150754,-0.76908064,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_84ce1a9189a0440db63e34ba893830c9,2.4,45.0,2024-05-24 22:46:53.960,1,1,1,1,1,1,0,0.33761306532663315,-0.78177595,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_82f4280020ee4c4594784d03186f17c3,2.6,131.0,2024-05-10 12:18:03.750,1,0,0,1,1,1,0,0.4258291457286433,-0.7827525,EXISTING,"aquatic, exotic, pet, reptile"
vet_74a144ceb80b4fc0ab43e17f8edba2e3,4.5,184.0,2024-05-24 19:21:43.609,1,1,1,1,1,0,0,0.8799623115577889,-0.7915416,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_2a6e3e511d134e1193f43ba479ecafdc,2.6,110.00000000000001,2024-05-06 20:55:55.678,1,1,1,1,1,1,0,0.4152763819095478,-0.79447126,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_836f601b075d4eb0a43644ef61e8ff69,1.1,55.00000000000001,2024-05-11 05:26:34.640,0,1,1,1,1,1,0,0.0501381909547739,-0.80521345,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_e19ff00eb67a47ba8990c730e806cf20,2.0,187.0,2024-05-31 18:35:43.168,1,0,1,1,1,1,0,0.3189698492462312,-0.8198619,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_b6c9b2b84f4e41cc82d33f26c03bfede,4.1,64.0,2024-06-12 03:12:41.159,1,1,1,1,1,0,0,0.7296608040201004,-0.8325572,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_f751c3b1bae74377afebdb190a928079,2.8,76.0,2024-05-01 09:10:12.105,0,1,1,1,1,0,0,0.44319095477386933,-0.8559947,EXISTING,"bird, cattle, exotic, pet"
vet_82d48f095f70423283dcf082a984c996,2.7,62.99999999999999,2024-05-28 16:15:18.510,0,0,0,1,1,0,0,0.4141582914572865,-0.86722517,EXISTING,"exotic, pet"
vet_c5a4d75051934a78a42da76fd9ceb7bc,2.4,60.00000000000001,2024-05-23 06:51:36.552,1,1,0,0,1,0,0,0.34515075376884424,-0.90189314,EXISTING,"aquatic, bird, pet"
vet_9affb8ea34664b1cb4d4bb0195585293,2.1,2.0,2024-05-30 10:17:34.312,1,1,1,1,1,1,0,0.24850502512562817,-0.96439314,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_88da9785276744d18b3129b91d36ff72,2.4,104.0,2024-06-05 23:52:10.927,1,1,1,1,1,1,0,0.3672613065326633,-0.9809947,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_e5be3a0d160c42d89a690d3214d8b802,1.3,192.0,2024-06-12 12:55:27.592,0,0,0,1,1,1,0,0.1639824120603015,-0.9829478,EXISTING,"exotic, pet, reptile"
vet_62eed3f89cd742bb8fed1f0a68ad5c3b,1.6,110.00000000000001,2024-06-08 18:18:50.147,1,0,1,1,1,1,0,0.1902763819095478,-0.9858775,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_e3f4711da5e44b068d7f9f574e3c95a7,1.8,91.0,2024-05-24 02:16:59.890,0,1,0,1,1,1,0,0.22572864321608044,-0.9966197,EXISTING,"bird, exotic, pet, reptile"
vet_21b2c6e004434c0e858ba2cd67988491,2.1,13.0,2024-06-01 12:58:29.267,1,1,1,1,1,1,0,0.2540326633165829,-1.0083385,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_bf14d04230074cabadfbaf904fc99bde,1.2,153.0,2024-05-08 08:07:26.560,0,1,1,1,1,1,0,0.12188442211055275,-1.0268931,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_7bf1af139e444ee19d309a8f6b741a64,2.3,95.0,2024-06-01 22:05:32.418,1,1,1,1,1,1,0,0.34023869346733665,-1.0659556,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_5b0eb1530df640b0a16f142719f35ff3,1.7,167.0,2024-05-25 18:35:18.030,1,0,1,1,1,1,0,0.24141959798994975,-1.071815,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_6ff4b32228bd4b9bb8a62599fa9f4934,2.9,49.99999999999999,2024-06-05 13:40:42.390,1,1,0,1,1,1,0,0.4526256281407035,-1.0727916,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_1150b92826f446aea00858dbfad707b6,3.3,185.0,2024-05-27 19:56:35.632,1,1,0,1,1,1,0,0.610464824120603,-1.1001353,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_cbe562b00ecf4c62980d1bcb952614d4,2.5,176.0,2024-05-09 18:26:04.709,1,1,1,1,1,1,0,0.4259422110552764,-1.1284556,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_6092880a86454afdb9626ca43ca12053,2.1,48.0,2024-05-08 18:54:52.324,1,1,1,1,1,1,0,0.2716206030150754,-1.1304088,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_b5a3b6c7c9544ccc87061bf13f302f34,1.6,67.0,2024-05-07 16:12:40.442,0,1,0,1,1,1,0,0.16866834170854275,-1.1489635,EXISTING,"bird, exotic, pet, reptile"
vet_0590b12ddfea49cd935faadc6d8cfa61,1.9,172.0,2024-06-09 07:58:34.154,0,1,0,1,1,1,0,0.28893216080402007,-1.1587291,EXISTING,"bird, exotic, pet, reptile"
vet_1545f772e75847718cc009e177c7f331,3.9,95.0,2024-05-07 04:06:53.010,1,1,1,1,1,0,0,0.7002386934673367,-1.1645885,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_ebd3b52416504b2fb067eb97b898b536,4.5,48.0,2024-06-10 20:34:42.333,1,1,0,1,1,0,0,0.8116206030150753,-1.1684947,EXISTING,"aquatic, bird, exotic, pet"
vet_38535a5e6cfe47f4a581471988be9146,2.7,17.0,2024-05-26 06:44:40.391,1,1,0,1,1,1,0,0.39104271356783926,-1.1948619,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_5e08f7a9c9454b7caca374980c20d038,2.3,19.0,2024-05-15 13:38:13.896,0,1,1,1,1,0,0,0.3020477386934673,-1.2222056,EXISTING,"bird, cattle, exotic, pet"
vet_40ecf2e5aaf943c5a8053d2a83e694f2,4.0,164.0,2024-06-05 14:35:01.812,1,0,0,1,1,0,0,0.7574120603015075,-1.2241588,EXISTING,"aquatic, exotic, pet"
vet_447739a668754e34b0c050c11a7b18b2,3.6,199.0,2024-05-26 08:44:20.239,0,1,0,1,1,0,0,0.685,-1.2397838,EXISTING,"bird, exotic, pet"
vet_7d26d8adf9ee46e399cf8fd78a575e7c,2.4,62.0,2024-05-14 08:09:39.627,0,1,1,1,1,0,0,0.34615577889447235,-1.2480845,EXISTING,"bird, cattle, exotic, pet"
vet_293cbfad71ec4827a12b68e9ed7b696c,2.3,151.0,2024-05-25 01:55:01.785,1,1,1,1,1,1,0,0.3683793969849246,-1.2485728,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_5d7ba8b2ba5242f4a256e727e41f7a88,1.6,99.99999999999999,2024-06-09 03:39:12.883,0,1,0,1,1,1,0,0.18525125628140707,-1.2563853,EXISTING,"bird, exotic, pet, reptile"
vet_8ba53b5f6d5a4716821e487033f657da,4.1,193.0,2024-05-30 18:33:36.280,1,1,1,1,1,0,0,0.7944849246231155,-1.2602916,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_14d8a6b5798e442f800ec7bf2848b4de,2.2,139.0,2024-06-08 21:11:13.993,1,0,0,1,1,1,0,0.33984924623115587,-1.2720103,EXISTING,"aquatic, exotic, pet, reptile"
vet_c23a3d99f944420bb30f11dda03d56ea,2.3,163.0,2024-05-18 23:41:18.905,1,1,1,1,1,1,0,0.37440954773869345,-1.3022838,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_8df74fbdce004bdc8602ff2b96da9e62,2.0,67.0,2024-06-01 09:13:16.197,1,1,1,1,1,1,0,0.2586683417085427,-1.3140025,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_0e203367b05b41ddb907dd2904553da0,3.8,109.0,2024-05-30 03:24:48.671,1,1,1,1,1,0,0,0.6847738693467337,-1.3140025,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_e055aecc2d6b4ab7bfa4c14baf46db4b,2.1,103.0,2024-06-08 01:19:21.240,1,1,1,1,1,1,0,0.2992587939698493,-1.3159556,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_0a8baf5b3b5946109e6feed6083ecc2e,2.5,112.0,2024-06-05 05:54:56.560,0,1,1,1,1,0,0,0.3937814070351759,-1.321815,EXISTING,"bird, cattle, exotic, pet"
vet_123545b7e0874b7fb3a52c98f4774309,2.3,173.0,2024-05-27 07:23:25.901,1,1,1,1,1,1,0,0.3794346733668342,-1.3247447,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_7d48a9a03cc14434b7e221538ded9403,1.7,164.0,2024-05-28 23:05:10.230,0,1,0,1,1,1,0,0.23991206030150755,-1.3618541,EXISTING,"bird, exotic, pet, reptile"
vet_c64d9882f8ad45128cef8dfe74a84d75,2.0,88.0,2024-05-06 00:03:37.939,1,1,1,1,1,1,0,0.2692211055276382,-1.3872447,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_1013bd5df1774b14b8af972d9d2063d4,1.8,34.0,2024-05-10 12:56:11.341,1,1,1,1,1,1,0,0.19708542713567842,-1.4136119,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_e2fdfe0675424fc08f03a6c7d494fab0,1.8,182.0,2024-06-02 04:00:11.100,0,0,1,1,1,0,0,0.2714572864321608,-1.422401,EXISTING,"cattle, exotic, pet"
vet_c9edd888b8ce4439b96fd59b010d1d29,3.0,184.0,2024-05-02 13:45:50.904,1,1,0,1,1,1,0,0.5424623115577889,-1.4360728,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_a9ddf79a672d42669411af2f6e7a096b,2.1,144.0,2024-05-07 07:10:32.401,1,1,1,1,1,1,0,0.31986180904522615,-1.4477916,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_6d5c7c03faa64267a1751bccb3cdcecd,2.8,128.0,2024-05-18 09:14:00.811,1,1,0,1,1,1,0,0.46932160804020095,-1.4595103,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_a10c8162dbc2459cba0b03c627648ac5,2.8,131.0,2024-05-18 03:49:18.925,1,1,0,1,1,1,0,0.4708291457286432,-1.4702525,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_84e5d141a0664d628de79072b3b5941a,3.7,125.00000000000001,2024-06-01 12:50:37.994,1,1,1,1,1,0,0,0.6703140703517588,-1.4770885,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_f69d36b2470e43678bca0faad5a2d7cb,1.9,87.0,2024-05-23 21:22:30.568,1,1,1,1,1,1,0,0.24621859296482412,-1.4829478,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_94c9d573c78d4c32a10b611310fa0d00,1.8,54.0,2024-05-23 12:37:31.817,1,1,1,1,1,1,0,0.20713567839195982,-1.4858775,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_2e1ac34bc2ec4628a0880037f6090839,2.2,196.0,2024-05-03 09:06:03.145,1,1,1,1,1,1,0,0.36849246231155786,-1.5083385,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_bd3b23133c5e4f3698f984efb25dcc57,1.9,94.0,2024-05-16 12:43:10.637,1,1,1,1,1,1,0,0.2497361809045226,-1.5190806,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_0f8b50ac6c2243688d67103324c6ec2f,1.8,67.0,2024-05-24 07:37:30.162,1,1,1,1,1,1,0,0.21366834170854274,-1.5229869,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_82612f501b8a47d6a694a8986bbd5995,1.3,104.0,2024-05-13 16:00:49.548,0,1,0,1,1,1,0,0.11976130653266334,-1.5986705,EXISTING,"bird, exotic, pet, reptile"
vet_1d20f44209e14051b1a17589140f87a2,1.1,88.0,2024-06-03 17:48:05.659,1,1,1,0,1,0,0,0.06672110552763821,-1.6035533,EXISTING,"aquatic, bird, cattle, pet"
vet_01e4c447f03d47869099f2d8159ba6cf,1.7,66.0,2024-05-18 05:48:35.398,1,1,1,1,1,1,0,0.19066582914572866,-1.6323619,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_11716cb972f149eeba7f18d40aa9e009,3.6,146.0,2024-05-15 20:08:52.425,1,1,1,1,1,0,0,0.6583668341708544,-1.6518931,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_ad7e51b4e6a64da099fa90bca577469b,2.0,174.0,2024-05-25 07:03:56.904,1,1,1,1,1,1,0,0.31243718592964825,-1.6587291,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_f1e24d24a9cf4bc3b33c94b7ece2ad25,1.9,135.0,2024-06-11 17:13:11.913,1,1,1,1,1,1,0,0.27033919597989947,-1.6606822,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_b932916334454b76b68bb09ee6397a37,2.3,149.0,2024-05-08 01:05:04.275,0,1,1,1,1,0,0,0.36737437185929644,-1.6606822,EXISTING,"bird, cattle, exotic, pet"
vet_b50023d4096e4a9f8075213c4ce97dd6,1.5,27.0,2024-06-07 21:26:10.935,1,0,0,1,1,1,0,0.1260678391959799,-1.6684947,EXISTING,"aquatic, exotic, pet, reptile"
vet_14fdb7122cd247b4babe8bfc705ce566,1.7,74.0,2024-05-25 14:00:32.110,1,1,1,1,1,1,0,0.19468592964824122,-1.6733775,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_46e1f7a8b6c542e4bb0970889f486ed9,1.3,131.0,2024-06-07 05:23:20.800,0,1,0,1,1,1,0,0.13332914572864324,-1.6890025,EXISTING,"bird, exotic, pet, reptile"
vet_d9ef93609ee24769b852edbc998fd5e3,2.3,181.0,2024-05-24 06:35:08.859,0,0,0,1,1,0,0,0.38345477386934673,-1.7026744,EXISTING,"exotic, pet"
vet_41ca2cc697374ee5b03b84b960871101,3.5,124.0,2024-06-07 06:45:45.564,1,1,1,1,1,0,0,0.6248115577889447,-1.71244,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_1f379078ec7d491ab6387c5a6646de15,1.4,1.0,2024-05-13 09:56:29.610,1,1,1,1,1,1,0,0.09050251256281405,-1.7388072,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_69fdb5f7122e449d930e00a7a8dff208,2.2,13.0,2024-06-11 20:03:35.224,1,1,0,1,1,1,0,0.276532663316583,-1.7397838,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_6fa64c4e09274f8b8e509af0dfa4e83d,1.8,125.99999999999999,2024-05-12 07:54:44.465,1,1,1,1,1,1,0,0.24331658291457287,-1.7417369,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_decc7ac375fd48f5aa5b22e18f0c6311,1.5,20.0,2024-05-27 16:21:58.812,1,1,0,0,1,0,0,0.12255025125628141,-1.7475963,EXISTING,"aquatic, bird, pet"
vet_6605102e95c547529258f02fac9972a9,2.3,51.0,2024-05-21 09:17:53.270,1,1,0,1,1,1,0,0.3181281407035176,-1.7651744,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_9103a1bd4bc245129dc70dd6220cf6b4,4.1,97.0,2024-06-12 02:13:27.486,1,1,0,1,1,0,0,0.7462437185929647,-1.7768931,EXISTING,"aquatic, bird, exotic, pet"
vet_7f4bd5830643489f9d11289911de6e3e,1.7,109.0,2024-06-02 19:18:42.244,1,1,1,1,1,1,0,0.21227386934673367,-1.7798228,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_361f13a7d31648b1a8e15ffdd904f452,1.4,12.0,2024-05-07 10:52:27.223,1,1,1,1,1,1,0,0.09603015075376883,-1.7827525,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_3ed0298ca63d4ff5be5e1e7f7dad63a5,3.2,60.00000000000001,2024-05-29 09:09:33.398,1,1,1,1,1,0,0,0.5251507537688442,-1.8120494,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_18f29c22b9b341a69e2f3919f8409fb3,1.7,101.0,2024-05-28 02:54:08.928,1,1,0,0,1,0,0,0.20825376884422112,-1.8149791,EXISTING,"aquatic, bird, pet"
vet_9e01527f50074e98a8c77b570f87d5a5,1.4,27.0,2024-05-25 08:26:58.538,1,1,1,1,1,1,0,0.10356783919597988,-1.8354869,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_0f2ebc3a19f04f3b91cfb8bbce7c9ff8,2.1,15.000000000000002,2024-06-01 17:03:34.921,1,1,0,1,1,1,0,0.2550376884422111,-1.8569713,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_0861e371b5764510a7a12c02b9299dad,1.6,102.0,2024-06-12 00:35:45.300,1,1,1,1,1,1,0,0.1862562814070352,-1.8696666,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_c45c3968ac3a4ba6aa7636bbf479a5ea,1.7,133.0,2024-05-09 09:51:47.335,1,1,1,1,1,1,0,0.22433417085427138,-1.8735728,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_9377dfc4cd4d452aa7482c5e39ca7552,1.3,4.0,2024-05-08 21:11:10.372,1,1,1,1,1,1,0,0.0695100502512563,-1.8774791,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_6e27eba9df0d48dba78099c1730e7b00,1.6,82.0,2024-06-10 20:58:32.773,1,1,0,0,1,0,0,0.1762060301507538,-1.8774791,EXISTING,"aquatic, bird, pet"
vet_43feb375cb874f5b99deb4448447fd12,4.2,167.0,2024-05-10 08:54:15.340,1,1,0,1,1,0,0,0.8039195979899498,-1.8989635,EXISTING,"aquatic, bird, exotic, pet"
vet_1681ce1571fe4a6cbe89859bca2224e8,1.8,180.0,2024-05-06 13:35:15.354,1,1,1,1,1,1,0,0.27045226130653266,-1.906776,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_7e8853cf6e12465aa4308b72122ba17e,1.7,151.0,2024-05-04 06:18:55.472,1,1,1,1,1,1,0,0.23337939698492463,-1.9136119,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_c9f47f8d550c456f80c5360812e9cbee,2.6,161.0,2024-05-22 18:16:44.813,1,0,1,1,1,0,0,0.4409045226130654,-1.9243541,EXISTING,"aquatic, cattle, exotic, pet"
vet_053a7e41d2f64627a4d68895c25e52f9,1.4,52.0,2024-05-13 01:11:15.347,1,1,1,1,1,1,0,0.11613065326633165,-1.9409556,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_1fce289438314987918b490449ccbcc6,1.8,90.0,2024-05-06 12:56:30.290,0,0,0,1,1,0,0,0.22522613065326635,-1.9551158,EXISTING,"exotic, pet"
vet_4e9e941dbbd14ec8b41fb48ed5fd639e,3.3,135.0,2024-05-30 07:35:39.407,1,1,1,1,1,0,0,0.5853391959798995,-1.9653697,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_84f32e8568c5486ba3fb8e9df597631d,2.7,120.99999999999999,2024-06-06 19:42:04.130,0,1,0,1,1,0,0,0.44330402010050257,-1.9751353,EXISTING,"bird, exotic, pet"
vet_fb5882d09b654469a08074794c52587e,1.8,95.0,2024-05-21 06:38:16.152,0,0,0,1,1,0,0,0.22773869346733672,-1.99369,EXISTING,"exotic, pet"
vet_90eb43cf101d4cff9bc9827162184323,1.7,171.0,2024-05-17 08:18:49.134,1,1,1,1,1,1,0,0.24342964824120605,-2.0015025,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_a543232bb3bb4eeba2599c51065b4eb1,1.5,112.0,2024-05-02 11:17:14.774,1,1,1,1,1,1,0,0.16878140703517588,-2.0190806,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_28667f56e821477aa82a935b154c50e0,1.2,15.000000000000002,2024-05-21 06:50:27.261,1,1,1,1,1,1,0,0.052537688442211045,-2.0278697,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
